,,统计表
深圳市大爱城房地产有限公司,深南阳光大厦,深房许字（2018）罗湖005号,罗湖,2018-09-21,http://zjj.sz.gov.cn/ris/bol/szfdc/projectdetail.aspx?id=36332
深圳市京基房地产股份有限公司,长源京基御景峯公馆,深房许字（2018）南山012号,南山,2018-09-21,http://zjj.sz.gov.cn/ris/bol/szfdc/projectdetail.aspx?id=36272
深圳市地铁集团有限公司,深湾汇云中心四期,深房许字（2018）南山011号,南山,2018-09-21,http://zjj.sz.gov.cn/ris/bol/szfdc/projectdetail.aspx?id=36254
深圳市瑞恒投资发展有限公司,勤诚达乐园,深房许字（2018）宝安012号,宝安,2018-09-20,http://zjj.sz.gov.cn/ris/bol/szfdc/projectdetail.aspx?id=36252
深圳中维菁山房地产开发有限公司,泰禾广场,深房许字（2018）坪山004号,龙岗,2018-09-21,http://zjj.sz.gov.cn/ris/bol/szfdc/projectdetail.aspx?id=36232
深圳市蛇口海滨置业有限公司,太子湾商贸大厦,深房许字（2018）南山010号,南山,2018-09-25,http://zjj.sz.gov.cn/ris/bol/szfdc/projectdetail.aspx?id=36213
深圳市蛇口海滨置业有限公司,太子湾商务大厦,深房许字（2018）南山009号,南山,2018-09-25,http://zjj.sz.gov.cn/ris/bol/szfdc/projectdetail.aspx?id=36212
深业泰富物流集团股份有限公司,深业泰富广场,深房许字（2018）罗湖004号,罗湖,2018-09-27,http://zjj.sz.gov.cn/ris/bol/szfdc/projectdetail.aspx?id=36033
深圳市横岗佳兆业投资咨询有限公司,佳兆业未来花园,深房许字（2018）龙岗015号,龙岗,2018-09-19,http://zjj.sz.gov.cn/ris/bol/szfdc/projectdetail.aspx?id=36012
华润置地（深圳）有限公司,华润城润府三期,深房许字（2018）南山008号,南山,2018-09-17,http://zjj.sz.gov.cn/ris/bol/szfdc/projectdetail.aspx?id=35912
深圳市红荷缇居房地产开发有限公司,颐安都会中央花园,深房许字（2018）龙岗014号,龙岗,2018-09-19,http://zjj.sz.gov.cn/ris/bol/szfdc/projectdetail.aspx?id=35852
深圳市国速房地产开发有限公司,国速世纪大厦,深房许字（2018）罗湖003号,罗湖,2018-09-20,http://zjj.sz.gov.cn/ris/bol/szfdc/projectdetail.aspx?id=35733
深圳市龙光骏景房地产开发有限公司,龙光玖钻商务中心,深房许字（2018）龙华006号,宝安,2018-09-07,http://zjj.sz.gov.cn/ris/bol/szfdc/projectdetail.aspx?id=35692
深圳天安云谷投资发展有限公司,天安云谷产业园二期,深房许字（2018）龙岗013号,龙岗,2018-09-04,http://zjj.sz.gov.cn/ris/bol/szfdc/projectdetail.aspx?id=35632
深圳市乐安房地产有限公司,远洋新天地水岸花园,深房许字（2018）龙岗012号,龙岗,2018-08-17,http://zjj.sz.gov.cn/ris/bol/szfdc/projectdetail.aspx?id=35472
深圳市盐田港置业有限公司,半山悦海花园,深房许字（2018）盐田001号,盐田,2018-08-13,http://zjj.sz.gov.cn/ris/bol/szfdc/projectdetail.aspx?id=35392
深圳市明泰润投资发展有限公司,水贝珠宝总部大厦,深房许字（2018）罗湖002号,罗湖,2018-08-15,http://zjj.sz.gov.cn/ris/bol/szfdc/projectdetail.aspx?id=35373
华润置地前海有限公司,前海华润金融中心T201-0078（3）一期,深房许字（2018）前海004号,前海,2018-09-17,http://zjj.sz.gov.cn/ris/bol/szfdc/projectdetail.aspx?id=35292
深圳市华茂嘉投资有限公司,琳珠华庭,深房许字（2018）龙岗011号,龙岗,2018-07-24,http://zjj.sz.gov.cn/ris/bol/szfdc/projectdetail.aspx?id=35252
深圳市淞江康纳投资有限公司,金地凯旋广场,深房许字（2018）龙岗010号,龙岗,2018-07-25,http://zjj.sz.gov.cn/ris/bol/szfdc/projectdetail.aspx?id=35192
深圳市地铁集团有限公司,地铁锦上花园,深房许字（2018）龙岗009号,龙岗,2018-07-24,http://zjj.sz.gov.cn/ris/bol/szfdc/projectdetail.aspx?id=35172
深圳市怡瑞达实业有限公司,怡瑞达乐郡,深房许字（2018）龙岗008号,龙岗,2018-07-20,http://zjj.sz.gov.cn/ris/bol/szfdc/projectdetail.aspx?id=35032
深圳市岗隆实业有限公司,勤诚达正大城花园一期,深房许字（2018）光明003号,宝安,2018-07-20,http://zjj.sz.gov.cn/ris/bol/szfdc/projectdetail.aspx?id=35012
深圳市市政工程总公司,天健公馆,深房许字（2018）福田003号,福田,2018-07-12,http://zjj.sz.gov.cn/ris/bol/szfdc/projectdetail.aspx?id=34813
深圳市南头城同乐投资发展有限公司,乐尚林居,深房许字（2018）南山007号,南山,2018-07-13,http://zjj.sz.gov.cn/ris/bol/szfdc/projectdetail.aspx?id=34792
深圳市前海景兴商业服务有限公司,景兴海上广场一期,深房许字（2018）前海003号,前海,2018-07-09,http://zjj.sz.gov.cn/ris/bol/szfdc/projectdetail.aspx?id=34715
深圳市金亨利实业集团有限公司,金亨利瑜璟苑,深房许字（2018）龙华005号,宝安,2018-07-03,http://zjj.sz.gov.cn/ris/bol/szfdc/projectdetail.aspx?id=34632
寰安置业（深圳）有限公司,前海嘉里商务中心二期,深房许字（2018）前海002号,前海,2018-06-28,http://zjj.sz.gov.cn/ris/bol/szfdc/projectdetail.aspx?id=34556
深圳市康达尔（集团）股份有限公司,康达尔山海上园（二期）,深房许字（2018）宝安011号,宝安,2018-06-22,http://zjj.sz.gov.cn/ris/bol/szfdc/projectdetail.aspx?id=34433
华润置地（深圳）有限公司,华润城润府三期,深房许字（2018）南山006号,南山,2018-06-21,http://zjj.sz.gov.cn/ris/bol/szfdc/projectdetail.aspx?id=34432
华润置地（深圳）有限公司,华润城华润置地大厦（一期）,深房许字（2018）南山005号,南山,2018-06-20,http://zjj.sz.gov.cn/ris/bol/szfdc/projectdetail.aspx?id=34395
深圳博林西岸置业有限公司,博林君瑞花园,深房许字（2018）宝安010号,宝安,2018-06-19,http://zjj.sz.gov.cn/ris/bol/szfdc/projectdetail.aspx?id=34353
深圳市毅骏房地产开发有限公司,中海鹿丹名苑（A区）,深房许字（2018）罗湖001号,罗湖,2018-06-15,http://zjj.sz.gov.cn/ris/bol/szfdc/projectdetail.aspx?id=34333
深圳市前海景兴商业服务有限公司,景兴海上广场二期,深房许字（2018）前海001号,前海,2018-06-14,http://zjj.sz.gov.cn/ris/bol/szfdc/projectdetail.aspx?id=34312
深圳市华茂嘉投资有限公司,琳珠华庭,深房许字（2018）龙岗007号,龙岗,2018-06-11,http://zjj.sz.gov.cn/ris/bol/szfdc/projectdetail.aspx?id=34252
深圳市万科南苑房地产开发有限公司,万科蛇口公馆,深房许字（2018）南山004号,南山,2018-06-08,http://zjj.sz.gov.cn/ris/bol/szfdc/projectdetail.aspx?id=34212
深圳市天通万年房地产开发有限公司,凤凰天誉华府,深房许字（2018）宝安009号,宝安,2018-06-05,http://zjj.sz.gov.cn/ris/bol/szfdc/projectdetail.aspx?id=34172
深圳市丹晟恒丰投资有限公司,新彩苑,深房许字（2018）龙华004号,宝安,2018-06-06,http://zjj.sz.gov.cn/ris/bol/szfdc/projectdetail.aspx?id=34153
深圳市宝安东海实业有限公司,华海金湾公馆（A104-0135）,深房许字（2018）宝安008号,宝安,2018-05-25,http://zjj.sz.gov.cn/ris/bol/szfdc/projectdetail.aspx?id=34072
深圳市沙浦巨帆投资有限公司,满京华云著花园（一期）,深房许字（2018）宝安007号,宝安,2018-05-24,http://zjj.sz.gov.cn/ris/bol/szfdc/projectdetail.aspx?id=34032
