项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,34740元/平方米(按建筑面积计)楼层,18,房号,1805,用途,办公,,建筑面积133.55平方米,户内面积,91.03平方米,分摊面积,42.52平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,31717元/平方米(按建筑面积计)楼层,18,房号,1806,用途,办公,,建筑面积328.11平方米,户内面积,223.65平方米,分摊面积,104.46平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,31012元/平方米(按建筑面积计)楼层,18,房号,1807,用途,办公,,建筑面积267.76平方米,户内面积,182.51平方米,分摊面积,85.25平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,33198元/平方米(按建筑面积计)楼层,18,房号,1808,用途,办公,,建筑面积95.35平方米,户内面积,65平方米,分摊面积,30.35平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,33374元/平方米(按建筑面积计)楼层,18,房号,1809,用途,办公,,建筑面积95.35平方米,户内面积,65平方米,分摊面积,30.35平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,33198元/平方米(按建筑面积计)楼层,18,房号,1810,用途,办公,,建筑面积95.35平方米,户内面积,65平方米,分摊面积,30.35平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,31355元/平方米(按建筑面积计)楼层,17,房号,1701,用途,办公,,建筑面积267.76平方米,户内面积,182.51平方米,分摊面积,85.25平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,33361元/平方米(按建筑面积计)楼层,17,房号,1702,用途,办公,,建筑面积328.11平方米,户内面积,223.65平方米,分摊面积,104.46平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,35965元/平方米(按建筑面积计)楼层,17,房号,1703,用途,办公,,建筑面积133.55平方米,户内面积,91.03平方米,分摊面积,42.52平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,35745元/平方米(按建筑面积计)楼层,17,房号,1704,用途,办公,,建筑面积133.55平方米,户内面积,91.03平方米,分摊面积,42.52平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,34577元/平方米(按建筑面积计)楼层,17,房号,1705,用途,办公,,建筑面积133.55平方米,户内面积,91.03平方米,分摊面积,42.52平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,31554元/平方米(按建筑面积计)楼层,17,房号,1706,用途,办公,,建筑面积328.11平方米,户内面积,223.65平方米,分摊面积,104.46平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,30849元/平方米(按建筑面积计)楼层,17,房号,1707,用途,办公,,建筑面积267.76平方米,户内面积,182.51平方米,分摊面积,85.25平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,33035元/平方米(按建筑面积计)楼层,17,房号,1708,用途,办公,,建筑面积95.35平方米,户内面积,65平方米,分摊面积,30.35平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,33211元/平方米(按建筑面积计)楼层,17,房号,1709,用途,办公,,建筑面积95.35平方米,户内面积,65平方米,分摊面积,30.35平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,33035元/平方米(按建筑面积计)楼层,17,房号,1710,用途,办公,,建筑面积95.35平方米,户内面积,65平方米,分摊面积,30.35平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,31192元/平方米(按建筑面积计)楼层,16,房号,1601,用途,办公,,建筑面积267.76平方米,户内面积,182.51平方米,分摊面积,85.25平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,33198元/平方米(按建筑面积计)楼层,16,房号,1602,用途,办公,,建筑面积328.11平方米,户内面积,223.65平方米,分摊面积,104.46平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,35802元/平方米(按建筑面积计)楼层,16,房号,1603,用途,办公,,建筑面积133.55平方米,户内面积,91.03平方米,分摊面积,42.52平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,35582元/平方米(按建筑面积计)楼层,16,房号,1604,用途,办公,,建筑面积133.55平方米,户内面积,91.03平方米,分摊面积,42.52平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,34414元/平方米(按建筑面积计)楼层,16,房号,1605,用途,办公,,建筑面积133.55平方米,户内面积,91.03平方米,分摊面积,42.52平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,31391元/平方米(按建筑面积计)楼层,16,房号,1606,用途,办公,,建筑面积328.11平方米,户内面积,223.65平方米,分摊面积,104.46平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,30686元/平方米(按建筑面积计)楼层,16,房号,1607,用途,办公,,建筑面积267.76平方米,户内面积,182.51平方米,分摊面积,85.25平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,32872元/平方米(按建筑面积计)楼层,16,房号,1608,用途,办公,,建筑面积95.35平方米,户内面积,65平方米,分摊面积,30.35平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,33048元/平方米(按建筑面积计)楼层,16,房号,1609,用途,办公,,建筑面积95.35平方米,户内面积,65平方米,分摊面积,30.35平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,32872元/平方米(按建筑面积计)楼层,16,房号,1610,用途,办公,,建筑面积95.35平方米,户内面积,65平方米,分摊面积,30.35平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,31029元/平方米(按建筑面积计)楼层,15,房号,1501,用途,办公,,建筑面积386.51平方米,户内面积,247.51平方米,分摊面积,139平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,33035元/平方米(按建筑面积计)楼层,15,房号,1502,用途,办公,,建筑面积349.25平方米,户内面积,223.65平方米,分摊面积,125.6平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,35639元/平方米(按建筑面积计)楼层,15,房号,1503,用途,办公,,建筑面积142.16平方米,户内面积,91.03平方米,分摊面积,51.13平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,35418元/平方米(按建筑面积计)楼层,15,房号,1504,用途,办公,,建筑面积142.16平方米,户内面积,91.03平方米,分摊面积,51.13平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,34251元/平方米(按建筑面积计)楼层,15,房号,1505,用途,办公,,建筑面积142.16平方米,户内面积,91.03平方米,分摊面积,51.13平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,32709元/平方米(按建筑面积计)楼层,15,房号,1506,用途,办公,,建筑面积101.5平方米,户内面积,65平方米,分摊面积,36.5平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,32885元/平方米(按建筑面积计)楼层,15,房号,1507,用途,办公,,建筑面积101.5平方米,户内面积,65平方米,分摊面积,36.5平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,30866元/平方米(按建筑面积计)楼层,14,房号,1401,用途,办公,,建筑面积267.78平方米,户内面积,182.51平方米,分摊面积,85.27平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,32872元/平方米(按建筑面积计)楼层,14,房号,1402,用途,办公,,建筑面积328.13平方米,户内面积,223.65平方米,分摊面积,104.48平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,35476元/平方米(按建筑面积计)楼层,14,房号,1403,用途,办公,,建筑面积133.56平方米,户内面积,91.03平方米,分摊面积,42.53平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,35255元/平方米(按建筑面积计)楼层,14,房号,1404,用途,办公,,建筑面积133.56平方米,户内面积,91.03平方米,分摊面积,42.53平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,34088元/平方米(按建筑面积计)楼层,14,房号,1405,用途,办公,,建筑面积133.56平方米,户内面积,91.03平方米,分摊面积,42.53平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,46598元/平方米(按建筑面积计)楼层,14,房号,1406,用途,办公,,建筑面积328.07平方米,户内面积,223.61平方米,分摊面积,104.46平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,45540元/平方米(按建筑面积计)楼层,14,房号,1407,用途,办公,,建筑面积267.72平方米,户内面积,182.47平方米,分摊面积,85.25平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
