项目楼栋情况,深业中城（B302-0040）2号楼,座号,--,合同号,--,拟售价格,127729元/平方米(按建筑面积计)楼层,9,房号,9B,用途,住宅,,建筑面积203.85平方米,户内面积,167.15平方米,分摊面积,36.7平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深业中城（B302-0040）2号楼,座号,--,合同号,--,拟售价格,123729元/平方米(按建筑面积计)楼层,9,房号,9C,用途,住宅,,建筑面积131.74平方米,户内面积,108.03平方米,分摊面积,23.71平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深业中城（B302-0040）2号楼,座号,--,合同号,--,拟售价格,120779元/平方米(按建筑面积计)楼层,8,房号,8A,用途,住宅,,建筑面积175.15平方米,户内面积,143.62平方米,分摊面积,31.53平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深业中城（B302-0040）2号楼,座号,--,合同号,--,拟售价格,127029元/平方米(按建筑面积计)楼层,8,房号,8B,用途,住宅,,建筑面积203.85平方米,户内面积,167.15平方米,分摊面积,36.7平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深业中城（B302-0040）2号楼,座号,--,合同号,--,拟售价格,123029元/平方米(按建筑面积计)楼层,8,房号,8C,用途,住宅,,建筑面积131.74平方米,户内面积,108.03平方米,分摊面积,23.71平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深业中城（B302-0040）2号楼,座号,--,合同号,--,拟售价格,116079元/平方米(按建筑面积计)楼层,7,房号,7A,用途,住宅,,建筑面积175.15平方米,户内面积,143.62平方米,分摊面积,31.53平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深业中城（B302-0040）2号楼,座号,--,合同号,--,拟售价格,122329元/平方米(按建筑面积计)楼层,7,房号,7B,用途,住宅,,建筑面积203.85平方米,户内面积,167.15平方米,分摊面积,36.7平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深业中城（B302-0040）2号楼,座号,--,合同号,--,拟售价格,122329元/平方米(按建筑面积计)楼层,7,房号,7C,用途,住宅,,建筑面积131.74平方米,户内面积,108.03平方米,分摊面积,23.71平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深业中城（B302-0040）2号楼,座号,--,合同号,--,拟售价格,113379元/平方米(按建筑面积计)楼层,6,房号,6A,用途,住宅,,建筑面积175.15平方米,户内面积,143.62平方米,分摊面积,31.53平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深业中城（B302-0040）2号楼,座号,--,合同号,--,拟售价格,119629元/平方米(按建筑面积计)楼层,6,房号,6B,用途,住宅,,建筑面积203.85平方米,户内面积,167.15平方米,分摊面积,36.7平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深业中城（B302-0040）2号楼,座号,--,合同号,--,拟售价格,116629元/平方米(按建筑面积计)楼层,6,房号,6C,用途,住宅,,建筑面积131.74平方米,户内面积,108.03平方米,分摊面积,23.71平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深业中城（B302-0040）2号楼,座号,--,合同号,--,拟售价格,109679元/平方米(按建筑面积计)楼层,5,房号,5A,用途,住宅,,建筑面积175.15平方米,户内面积,143.62平方米,分摊面积,31.53平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深业中城（B302-0040）2号楼,座号,--,合同号,--,拟售价格,115929元/平方米(按建筑面积计)楼层,5,房号,5B,用途,住宅,,建筑面积203.85平方米,户内面积,167.15平方米,分摊面积,36.7平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深业中城（B302-0040）2号楼,座号,--,合同号,--,拟售价格,115929元/平方米(按建筑面积计)楼层,5,房号,5C,用途,住宅,,建筑面积131.74平方米,户内面积,108.03平方米,分摊面积,23.71平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深业中城（B302-0040）2号楼,座号,--,合同号,--,拟售价格,108979元/平方米(按建筑面积计)楼层,4,房号,4A,用途,住宅,,建筑面积175.15平方米,户内面积,143.62平方米,分摊面积,31.53平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深业中城（B302-0040）2号楼,座号,--,合同号,--,拟售价格,115229元/平方米(按建筑面积计)楼层,4,房号,4B,用途,住宅,,建筑面积203.85平方米,户内面积,167.15平方米,分摊面积,36.7平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深业中城（B302-0040）2号楼,座号,--,合同号,--,拟售价格,115229元/平方米(按建筑面积计)楼层,4,房号,4C,用途,住宅,,建筑面积131.74平方米,户内面积,108.03平方米,分摊面积,23.71平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深业中城（B302-0040）2号楼,座号,--,合同号,--,拟售价格,108279元/平方米(按建筑面积计)楼层,3,房号,3A,用途,住宅,,建筑面积175.15平方米,户内面积,143.62平方米,分摊面积,31.53平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深业中城（B302-0040）2号楼,座号,--,合同号,--,拟售价格,114529元/平方米(按建筑面积计)楼层,3,房号,3B,用途,住宅,,建筑面积203.85平方米,户内面积,167.15平方米,分摊面积,36.7平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深业中城（B302-0040）2号楼,座号,--,合同号,--,拟售价格,114529元/平方米(按建筑面积计)楼层,3,房号,3C,用途,住宅,,建筑面积131.74平方米,户内面积,108.03平方米,分摊面积,23.71平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
