项目楼栋情况,宝能城花园（西区）1栋,座号,B座,合同号,--,拟售价格,82791元/平方米(按建筑面积计)楼层,14,房号,14B,用途,住宅,,建筑面积160.6平方米,户内面积,137.09平方米,分摊面积,23.51平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,宝能城花园（西区）1栋,座号,B座,合同号,--,拟售价格,87091元/平方米(按建筑面积计)楼层,14,房号,14C,用途,住宅,,建筑面积157.7平方米,户内面积,134.61平方米,分摊面积,23.09平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,宝能城花园（西区）1栋,座号,B座,合同号,--,拟售价格,85441元/平方米(按建筑面积计)楼层,14,房号,14D,用途,住宅,,建筑面积160.64平方米,户内面积,137.13平方米,分摊面积,23.51平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,宝能城花园（西区）1栋,座号,B座,合同号,--,拟售价格,90291元/平方米(按建筑面积计)楼层,13,房号,13A,用途,住宅,,建筑面积158.2平方米,户内面积,135.04平方米,分摊面积,23.16平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,宝能城花园（西区）1栋,座号,B座,合同号,--,拟售价格,82691元/平方米(按建筑面积计)楼层,13,房号,13B,用途,住宅,,建筑面积160.6平方米,户内面积,137.09平方米,分摊面积,23.51平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,宝能城花园（西区）1栋,座号,B座,合同号,--,拟售价格,86991元/平方米(按建筑面积计)楼层,13,房号,13C,用途,住宅,,建筑面积157.7平方米,户内面积,134.61平方米,分摊面积,23.09平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,宝能城花园（西区）1栋,座号,B座,合同号,--,拟售价格,85341元/平方米(按建筑面积计)楼层,13,房号,13D,用途,住宅,,建筑面积160.64平方米,户内面积,137.13平方米,分摊面积,23.51平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,宝能城花园（西区）1栋,座号,B座,合同号,--,拟售价格,90191元/平方米(按建筑面积计)楼层,12,房号,12A,用途,住宅,,建筑面积158.2平方米,户内面积,135.04平方米,分摊面积,23.16平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,宝能城花园（西区）1栋,座号,B座,合同号,--,拟售价格,82391元/平方米(按建筑面积计)楼层,12,房号,12B,用途,住宅,,建筑面积160.6平方米,户内面积,137.09平方米,分摊面积,23.51平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,宝能城花园（西区）1栋,座号,B座,合同号,--,拟售价格,86891元/平方米(按建筑面积计)楼层,12,房号,12C,用途,住宅,,建筑面积157.7平方米,户内面积,134.61平方米,分摊面积,23.09平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,宝能城花园（西区）1栋,座号,B座,合同号,--,拟售价格,85141元/平方米(按建筑面积计)楼层,12,房号,12D,用途,住宅,,建筑面积160.64平方米,户内面积,137.13平方米,分摊面积,23.51平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,宝能城花园（西区）1栋,座号,B座,合同号,--,拟售价格,90091元/平方米(按建筑面积计)楼层,11,房号,11A,用途,住宅,,建筑面积158.2平方米,户内面积,135.04平方米,分摊面积,23.16平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,宝能城花园（西区）1栋,座号,B座,合同号,--,拟售价格,82291元/平方米(按建筑面积计)楼层,11,房号,11B,用途,住宅,,建筑面积160.6平方米,户内面积,137.09平方米,分摊面积,23.51平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
